instruction_zh,input_zh
为自己制定一个健康计划。,你需要为自己制定一个健康计划，以提高自己的健康和幸福感。你的计划可能包括一些锻炼、饮食和睡眠方面的计划，并逐步实施这些计划。
请分析影响全球气候变化的主要因素，并提供可能的解决方案。,
给这篇文章写一个标题。,这是一篇介绍商业职业生涯的文章，它包括几个关键步骤。这些步骤主要涉及行动计划、目标设置和求职技巧等方面。读完这篇文章后，你将对如何在商业领域中取得成功有更深入的了解。
写一篇400字左右的关于全球变暖的文章。,
描述如何使用一个简单的视频编辑软件，制作一个短视频。,"软件名称：iMovie
需要完成的任务：将几个视频剪辑、合并、加转场，最终制作一个2分钟的短视频。"
写一篇关于疫情的简报。,你是一位新闻工作者，负责报道最新的疫情动态。你被要求写一篇简报，让读者了解最新的疫情消息。
写一封电子邮件给你的朋友，邀请他们加入你的新业务。,你的名称：Tom，业务名称：Tom's BBQ
"将给定文本的所有元音字母替换为""*""。","文本: ""The quick brown fox jumps over the lazy dog."""
帮我查找一下最近的电影院放映时间表,我想去看新上映的电影，但是我不确定哪些影院正在放映，也不确定影院的放映时间表。
根据描述，选择动物的正确名称。,这种动物有两只耳朵，长长的尾巴，可以爬树。
把这个名词转换成形容词并把它放在这个句子中：狮子。,我去了一个非常有趣的狮子园。
请根据给定的主题，从以下单词里选择合适的词创建4个句子。,"主题：医疗保健

单词：
   -医生
   -药品
   -检查
   -诊断
   -治疗
   -健康
   -表扬
   -护理
   -预防
   -手术"
修改以下文本，使其更具有表现力和生动性。,我在洗衣房的门口等了一个小时，直到我的洗衣机准备好了。我把脏衣服塞进去，然后开始放洗涤剂。瞪了我一眼的老太太嘀咕起来，我快速地出了门，感到有些不好意思。
描述一个需要制作的食谱，并要求列出所需材料。,菠萝肉丝的食谱。
计算两个时间之间的间隔，然后给出一个需求，根据时间间隔生成相应的建议。,时间间隔：3天；需求：旅游
使用一个词汇描述你所学的一种语言的难度。,你正在学习日语。
给定一个文本文件，查找其中的所有网址，并打印出它们的数量。,这是一个名为“example.txt”的文件，其中包含几个网址。
请将以下句子改写成主动语态。,这个城市每年都有数百人被狗咬伤。
找到一篇有关气候变化的科学文章，并总结它的主要观点。,
从以下的数据中，创建一个交互式图表，展示2019年全球独角兽公司的总估值和名称。,"| 名称 | 国家 | 行业 | 估值（亿美元）|
| --- | --- | --- | --- |
|Ant Financial|中国|金融科技|150|
|Bytedance|中国|社交媒体|750|
|Didi Chuxing|中国|共享经济|550|
|Stripe|美国|支付|220|"
请为一本小说撰写一篇书评。,"小说名：《追风筝的人》
作者：卡勒德·胡赛尼
简介：一个阿富汗男孩的故事，与他的父亲和家人分离，远离家园，在美国建立了新的生活。"
根据给定的画作描述艺术家的风格。,给定的画作：《星夜》万尼克。
请帮我将整个目录中的文件全部复制到另一个目录中。,"原始目录：/home/user/documents/
目标目录：/home/user/backup/"
描述这幅画。,画作：《星空》
"在Microsoft Excel中，为以下数据集创建图表：
- 月份：1月至12月
- 销售额：1000、1200、800、950、1320、1800、1600、2500、2100、2800、2000、1700",
写一首诗，其中必须包括“天空”这个词。,
根据输入的参数计算最佳的路径或方式。,给定一些参数，例如距离、时间、成本等，需要计算最佳路径或方式。
写一个Python函数，其中两个数字作为参数，返回这两个数字的和。,"数字1: 14
数字2: 30"
"找到这组数据的平均值：30, 15, 45, 20, 50。",无。
生成一个主题或话题的简单问答。,主题：语言学
将下列三个词语分类：“蓝色、鲸鱼、水晶”。,无。
为一段文本创建一个关键词云图。,这是一篇有关环境科学的文章。
"将以下句子改写为被动语态：""他正在吃午餐。""",
请发现并修改此短文中的所有语法错误。,“当我到家后，我意识到我的猫正在睡在沙发上。”
将以下列表中的每个元素转换为小写字母格式。,"请将以下列表中的每个元素（字符串）转换为小写字母格式，并将结果存储在一个新列表中。[""Apple"", ""Banana"", ""Cherry"", ""Date""]"
"在Excel中创建一个名为""销售报告""的新工作表，并在其中插入当前年度的销售数据。",
将一个给定的段落转换为一篇摘要，不超过200个字符。,"段落：
自1986年缅甸开始政治改革以来，在设立公民社会组织和审查监察机构方面取得了很大进展。但紧急状态法、羁押制度、不可挑战的司法机构、自由主义的组织和活动的封锁依然存在，导致对集会和言论的限制以及对异见人士的镇压。"
使用提供的数据集为一组商品创建一个聚类模型。,"数据集: [商品1: 10元, 5分, 商品2: 3元, 3分, 商品3: 20元, 8分]"
请生成一段描述未来出行方式的短文。,
为一个家具产品设计一个标志。,一张白羽板凳的图片。
将以下文本中的所有单词按字母顺序进行排序。,“the quick brown fox jumps over the lazy dog”
用两个不同的形容词来描述这个人物：高个和长发。,这个人是我公司的CEO，他一直以来都是我们的领袖和榜样。
编写一篇有关某个历史事件的文章。,选择一个历史事件（例如美国独立战争）并为它写一篇关于事件背景、事件的发生和它如何影响后来的事件的文章。
将以下英文文本翻译为中文：“My favorite food is pizza.”,无。
回答以下问题并给出解释：什么是人工神经网络？,人工神经网络是一种模拟人脑的神经元的计算模型，通过网络中的数学模型和算法实现模拟神经元的计算能力。
请设置一个提醒，让我在15分钟后检查我的邮件。,
请为我生成一个具有情感的句子。,
基于给定的材料，判断是否应该采用特定的药物。,这是一个描述一种疾病和可用药物的文章，需要根据描述的症状和治疗方案来做出判断。
请生成一篇200字左右的诗歌。,
"给定以下字典，编写Python代码以返回值列表中所有数值的平均值。
{'a': 8, 'b': 3, 'c': 'hello', 'd': 2.5}",
请给出一个包括不同国家的世界地图，并在上面标出不同国家的位置。,
请告诉我各国之间的货币兑换率。,国家：日本、英国、俄罗斯、加拿大、德国、法国。
请定位并修改以下Python程序中的错误。,"def add_two_numbers(x, y)
    sum = x + y
    return sum

print(add_two_numbers(4, 5))"
"请将以下句子翻译成法语。
""我爱你，直到永远。""",
为下一本书提供一个标题和大纲。,
从给定的文件中删除包含特定字符串的所有行。,"这是一个文本文件，包含多行文本。要在其中查找并删除包含""python""的行。"
分析给定的数据集，并给出一个关于数据集的结论。,"数据集：以下是一个医疗保健机构的患者数据集，包括每位患者的年龄、性别、治疗时间和治疗成果等：

Gender:  Male   Female 
Age:     25     30
Time:    8      10
Result:  Yes    No

Gender:  Female  Male 
Age:     32      44
Time:    6       14
Result:  No      Yes

Gender:  Male   Male 
Age:     19     32
Time:    12     16
Result:  No      Yes

结论：女性受治疗后治愈率较低。"
根据所给描述，输出一份满足条件的列表。,我正在寻找一个颜色为红色且价值在100元以下的拖鞋。
重新排列以下字母以构成一个街头术语：ylhsao,
将给定的视频转换成GIF格式。,一段30秒的视频，需要将其转换成GIF格式。
将一个数字转换为二进制和十六进制。,16
审查该产品的用户界面，然后给出改进建议。,"产品：新的社交媒体应用程序
链接：http://www.social.com"
将你最近的旅游经历写成一篇游记。,"最近的旅游地点：巴厘岛, 印度尼西亚。"
给我三个关于猫的有趣事实。,
提供五个与电影有关的事实。,
发现一篇关于心理学的严肃文章，并对它进行简要概述。,
