instruction_zh,input_zh
使用无声影片来表达一种情感。,
为一个公司撰写一篇新闻稿。,该公司发布了一个新产品。
告诉我目前最热门的三个电影并给出它们的评分。,我想和朋友去看一部最新的电影。
根据给定的信息，设计一个能够准确计量食品热量的智能秤。,包括脂肪、蛋白质和碳水化合物含量的输入功能
写一篇介绍喜剧女演员艾米·舒默的文章，文章长度在200字以内。,你正在为一家娱乐杂志写一篇简短的文章，介绍美国著名喜剧演员艾米·舒默。她是一个多面手，同时在配音、戏剧、电视和电影中表现出色。她也是一个活跃的社交媒体用户，经常使用Twitter和Instagram发布她的想法。
描述一个情景，要求参与者通过情感表达，模拟一个真实的对话场景。,你正与一位长时间未见的朋友通话，对方正在讲述最近的生活经历。
上述文章中提到了哪些国家？,文章：《全球自行车市场的未来态势》
将下面的对话中的错误单词改正。,"客户：你好，我需要预订一张飞往洛杉矶的公交车票。
服务员：很抱歉，我们没有提供公交车服务。我们只提供飞机和火车服务。"
在给定的数据集中，找到所有BMI指数大于25的人的姓名和年龄。,数据集包含每个人的姓名、年龄、体重和身高。
为以下电影写一篇简短的评论。,电影：《泰坦尼克号》
请写一篇关于中国古代名画《千里江山图》的文章，包括其历史背景、画稿风格和现存状况。,中国古代艺术是世界上最古老、最深刻的艺术形式之一。它有着深厚的文化底蕴和独特的创作风格，被誉为世界文化遗产。下面是一篇关于《千里江山图》的文章。
请为以下商品添加商品描述：iPhone、Kindle电子书阅读器、Gucci手袋。,
"回答 ""数字分析"" 是什么，以及如何在组织中使用它。",你是一个数字数据分析师，正在满足一个对数字分析的新领导人的好奇心，并描述如何在组织中使用数字分析。
"请将以下句子中的所有元音字母替换为字母“x”。

句子：The quick brown fox jumps over the lazy dog.",
请为这个句子选择一个恰当的形容词。,"这个咖啡口味如何？ ""_______"""
请为我排一份用于学习机器学习的书单，包括适合初学者和高级人士阅读的书籍。,你刚刚决定学习机器学习，并正在寻找一份可供参考的书单。你已经有一些基础知识，并想找到适合不同阶段学习者阅读的书籍。
创建一份计划，在接下来的30天内学习一门新技能或知识。,我想学习一门新技能或知识，但我无从下手。我希望你能帮助我制定一个计划，在接下来的30天内开始学习并掌握它。
给出一些健康食品的例子。,我想保持健康和减轻体重。
请为我查找Netflix上评分最高的10部电影。,我正在为周末娱乐计划做准备，所以我需要一些好的电影推荐。
给出一篇有关自行车的短评。,
给定一篇文章，要求从中摘取一个主题并总结出主要观点。,一篇名为“自然之声”的文章，描述了大自然在日常生活中的重要性。
"给定下面的字符串，在每个连字符之间拆分单词并将第一个字母大写： ""this-is-a-string""",
根据上下文，描述一个复杂的机械系统的运行原理。,机械系统包括许多不同的部件，每个部件都必须精确配合才能使整个系统正常地运转。例如，在车辆的发动机中，但凡出现了一个零件故障或不正常的磨损，都会造成发动机性能的下降，甚至可能导致整个系统崩溃。
描述你最喜欢的电视节目并解释为什么。,你正在参加一个讨论会，讨论电视文化。
为一个公司设计一个新的标志。,"公司：
公司名称：星空科技有限公司
业务范围：软件开发
公司文化：注重创新与技术研发"
创建一组与指定主题相关的演示文稿。,主题：区块链技术
预测哪个国家将赢得下一届世界杯足球赛。,
请列出你最喜欢的音乐家和乐队的名字。,你喜欢的曲风是英伦摇滚。
请描述一下如何建立一个计算机程序，用于计算圆的面积和周长。,
尝试解决下列挑战:,"一个坦克位于（0,0），并向上移动。地图上由一些高耸的柱子构成。坦克不能穿过这些柱子。坦克的速度为5米/秒。我们要求你计算出坦克到达目标柱子所需要的时间。"
根据给定的文本生成一份摘要。,"原文本：
这家餐厅的牛排是我尝过的最好的牛排之一。餐厅很高档，价格比一般的餐厅要高。服务非常好，氛围也很棒。总的来说，这是一个非常愉快的就餐体验。"
根据所给出的三个选项，选择最适合的一个。,"你打算购买一辆新车，你想要一个经济实惠的车，你的预算是15,000美元。以下三款车哪一款最适合购买？

1. 三菱蓝瑟
2. 福特福克斯
3. 思域"
将一篇20页的文献逐页转换为图片文件。,
给定一组英文单词，将它们按反字母表顺序列出。,"单词列表：[""zebra"", ""penguin"", ""ostrich"", ""tiger"", ""dolphin""]"
给定一个电影名，找出电影中谁是主角。,电影名：《肖申克的救赎》
将指定的网页内容提取并生成一个可编辑的文本文档。,我需要对这个网页上的一些信息进行编辑。
根据给定的题目，创建一个名为“7月物流部门报告”的PowerPoint文档。,题目：如何提高物流部门的工作效率。
"给出以下国家首都的名称。

上文：
安哥拉",
简要解释一下定义在数学类别中的下述术语：对称性。,无。
解释下面这个词的含义：激怒。,无。
请探索提供的数据集并进行可视化，包括数据分布、异常值、相关性等。,您有一个包含房价、房间数量等属性的数据集。您需要探索这个数据集的结构和属性，并针对不同的属性绘制图表来进行数据可视化。
请对这句话进行修改，使其更加流畅。,他是一位优秀的英语老师，他在语言学习领域取得了很多成就。
写一篇包含以下关键词的文章：北极熊，全球变暖，生态平衡。,在过去的几十年里，由于全球变暖，北极熊常常面临生存的威胁。他们的栖息地正在缩小，物种灭绝的风险正在增加。保护北极熊是至关重要的，因为他们对生态平衡至关重要。
请简述“区块链”是什么。,你的网站上想展示关于区块链的信息。请简述“区块链”是什么。
告诉我如何为网站创建一个响应式设计。,我正在学习如何为网站设计一个响应式设计。
请根据以下参数生成一个电子表格。,制作一个包含员工姓名、ID号码、职位、薪资和上次评估时间的表格。
描述以下建筑物的特征和历史。,建筑物：埃菲尔铁塔、金门大桥、兜售市场、卢浮宫、自由女神像
根据以下信息进行分类：垃圾邮件或正常邮件。,"主题：电子邮件分类

描述：以下是一些邮件的摘要。请确定每封邮件是垃圾邮件还是正常邮件。

邮件1：重要通知：关于您的银行帐户 。
邮件2：免费的在线赌场现已开放！
邮件3：记得在周六参加免费的健身课！
邮件4：让您维持好心情的最新娱乐活动，不要错过。
邮件5：紧急通知：您将在24小时内失去您的帐户访问权限。"
请对以下单词编写一个完整的句子：university,
提供一个菜单，其中至少包含3种主菜和2种甜点。,
告诉我一个获得安全并节省能源的家居建筑方法。,
根据给定的描述，找到最佳的旅游目的地。,这是一个拥有丰富历史背景的城市，拥有许多极具艺术感的建筑。
你需要安排一次会议，邀请5位客户和3位员工参加。,会议：讨论公司的市场策略和产品发展计划。
将以下句子转换为被动语态：“Tommy stole the cookies from the cookie jar.”,
"根据给定的要求，从指定的新闻网站中爬取一篇新闻。

网站：BBC
主题：科技",
为您最喜欢的书籍编写一篇书评。,您最喜欢的书籍是《百年孤独》。
对于一个年轻的人来说，什么样的投资策略最好？,
撰写一篇有关学马英九的传记。,马英九是台湾前总统。他生于香港，后来在美国接受了高中和大学教育，然后成为美国律师。在2008年至2016年间，他领导了台湾。
根据给定的文本文件中的错误拼写词，进行自动纠错。,"文本文件名：sample_text.txt
错误拼写词：""recieve"", ""wierd"", ""seperate"""
