instruction_zh,input_zh
"将日期字符串[DD/MM/YYYY]转换为[Month Day, Year]格式。",我出生于29/12/1990，并在16/05/2012结婚。我儿子的生日是14/11/2018。
根据你的饮食习惯生成一份健康的饮食计划。,你想要健康地饮食，但是不知道从哪里开始。请要求GPT语言模型根据你的饮食习惯和偏好生成一份健康的饮食计划。
请在给定的句子中定位三个连续的名词并列举它们。,"""这位老教师的话让我们都大为感动。"""
给出一个句子，让模型将其逆序。,The quick brown fox jumps over the lazy dog.
生成一篇400字的英文科幻小说。,
给定一句话，请根据其中的关键词推断这个人的爱好。,"句子：""他喜欢在周末去远足和野营。"""
将以下的PDF文件转换成Word文件。,PDF文件包含关于如何使用某个软件的说明。
给我提供一种独特的咖啡配方。,我爱喝咖啡，但我想要一些创新的选择。
重命名这个文件夹并将其中的所有文件转换为PDF格式。,"从桌面上的""旅游相册""文件夹开始。"
指出五个单音节英文单词，并解释它们的意义。,
根据以下数据，为每个电影创建一个简短的概况。数据包括电影名称、导演、演员和类型。,"电影1：《阿凡达》，导演：詹姆斯·卡梅隆，演员：萨姆·沃辛顿、佐伊·索尔达娜等，类型：科幻冒险
电影2：《泰坦尼克号》，导演：詹姆斯·卡梅隆，演员：莱昂纳多·迪卡普里奥、凯特·温丝莱特等，类型：爱情灾难
电影3：《复仇者联盟》，导演：乔斯·韦登，演员：罗伯特·唐尼、克里斯·埃文斯等，类型：动作科幻"
将文本转换为数字，然后输出数字的和。,"文本: ""10, 20, 30, 40, 50"""
给定几篇文章，找到它们的共同点并总结成一到两句话。,
编辑以下的段落，使其更准确地描述主题。,段落：绿色能源仍是国内生产的少数电力。风电和太阳能电池板仍处于起步阶段，仅占美国总发电量的单一数位。
根据指定的关键词搜索相关的文章。,关键词：人工智能。
列出包括私有、公有和混合的所有经济系统。,—何为不同类型的经济系统
基于你掌握的信息，形成一个新的英语单词。,"给定两个单词： ""电脑"" 和 ""技术"""
请描述如何制作炒面。,这是一道烹饪任务，你需要描述炒面的详细步骤。
对以下文本进行语法审查，并纠正所有语法错误。,"""我通常吃早饭吃麦片和牛奶。然后我会去上班和我同事见面。"""
为一篇关于健康饮食的文章写一个标题。,您需要为一篇文章写一个引人注目，吸引读者的标题。
"检查以下句子是否有语法错误：""他的妻子带了一些美味的饼干，我希望他会分享。""",
可以告诉我如何在Adobe Photoshop中使用橡皮工具吗？,我正在使用PS创建一个设计，需要在图像上擦掉一部分区域，但是我不知道如何使用橡皮工具。
编辑一篇1000字、至少五个段落的文章。,你已经完成了一篇长文的草稿，但需要编辑它以提高其整体结构和流畅性。请编辑一篇1000字、至少五个段落的文章。
写一封感谢信，感谢家人的陪伴与爱。,在我生病住院的时候，我的家人一直陪伴着我，他们令我感到无比地安心和关爱。
请向我介绍哪些健康的饮食习惯可以改善我的身体健康。,
包括商务计划中必须具备的5个部分，每个部分是5至6句话。,
"根据给定的情境，为一个名为""上海国际 肝病论坛""的会议制定一份议程。",这个会议旨在探讨肝脏疾病的最新发展。会议包括一些演讲、座谈会和互动环节。演讲主题涵盖肝病与传染病、肝病与药物、肝癌的治疗和术后护理等。
根据提供的要求，设计一个能容纳50至100人的会议室。,"要求：
    - 会议室必须最少能容纳50人，最多100人。
    - 设有投影仪和音响设备。
    - 考虑人员流动和空气流通。
    - 能够提供茶点和饮料服务。"
请生成一份黄金比例的分割图，并让它看起来美观。,无。
列出五种你最喜欢的电影，并解释一下你为什么喜欢这些电影。,你可以选择任何类型的电影，如恐怖、科幻、喜剧等等。
"通过删除以下文本中的单词，创建一个更简短的版本。
文本：""昨天晚上我花了很长时间创作了这首歌。""",
"请为下列两个句子中的“她”找到相应的指代。 
- 她喜欢看电影。
- 她要去旅行。",
给一个旅游者提供一些去日本旅游的建议。,我计划去日本旅游一周。请给我一些关于行程、交通、住宿和美食的建议。我还希望你能提供一些非常值得参观的地方和景点。
根据给定的关键词，写一个文章标题。,关键词：创新
创建一个长度为10、元素为随机数的列表。,
请为一部新的悬疑型电影编写一个剧本大纲。包括叙述故事线、制片方、主要角色和关键的情节发展。,你是一名新的编剧，你被聘请来开发一个电影的大纲。电影类型是悬疑片。
将给定的CSV文件导入MySQL数据库。,"你有一个名为“employees.csv”的文件，其中包含2,000行员工记录，需要将这些数据导入MySQL数据库。"
对这篇小说进行故事情节梳理。,"小说标题：动物农场
作者：乔治·奥威尔"
编写一篇关于生态旅游的报告。,你被要求写一份报告，分析生态旅游的概念、现状、市场和发展趋势。
请列举出你所喜欢的三部电影，并列出它们的导演以及旁白。,
你需要根据以下提示查询一首歌曲的艺术家、歌曲名和发行日期。,提示：这首歌曲获得了包括MTV音乐奖在内的多项奖项。
填入以下空缺：一，二，三，四，五，六，七，八，九。使每条直线上的数字总和为15。,
请提供各种茶叶的详细信息，以及它们的营养成分和功效。,茶叶种类：绿茶、红茶、白茶、乌龙茶、普洱茶。
告诉我一个您曾经经历的有趣的事情，这个故事应该包括4个以上的细节。,你在一家咖啡馆里等待一个朋友，一个年长的女士坐在你旁边，开始与你交谈。
请找到一张介绍Covid-19的知识图谱并提供链接。,
请在这些选项中为我选择一个合适的生日礼物。,选项：手表、书、化妆品、耳机、钱包、游戏机。
收集与华盛顿特区有关的历史事实。,不存在特定的上下文。
绘制一个由8个方格组成的3×3矩形图，其中第3、第6、第9个方格着色。,
在给定的代码文件中修复错误，并使其能够成功完成运行。,给出的代码是一个Python程序，它的目标是下载100个网页的HTML代码并计算它们的平均长度。但是，程序在下载一半的网页时崩溃了。
将以下句子重新排序，形成一篇有意义的文章。,"- 今天，我去了动物园
- 我仔细观察了狮子和长颈鹿
- 然后我看到了一只可爱的猴子
- 最后，我参观了熊馆"
通过一个基于个人爱好和偏好的问卷，为一个人创建一个定制的婚礼外套，并设置适当的价格。,为未婚夫或未婚妻定制一个适合婚礼的外套
请从以下选项中，为学生们选择一个适当的研究主题：1) 社交媒体的影响 2) 健康饮食习惯 3) 国际旅游的影响。,
创建一个带有头像的微信账户。,
请分享一种你认为对环境有积极影响的行为，并解释它为什么对环境有益。,环境问题是我们日常生活中需要考虑的一个重要问题。请分享一个你认为对环境有积极影响的行为，并解释它为什么对环境有益。
为以下文段编写一个标题。,文段：苹果公司可能在未来几年内推出一款汽车。
撰写一篇博客文章，探讨行业趋势和未来的发展。,科技行业
根据这张地图上的方向，请指定到达目的地的路线。,请指定从A点到B点的路线。
列举以下国家的首都：法国、英国、意大利、德国、俄罗斯。,
在Netflix上找到一部悬疑系列。,我最近看完了《毒液》。
编写一个程序，计算出两个整数的最大公约数。,两个整数：2365，875
给出一个完整的月历，并在上面标注无缺勤的工作日。,这份月历包含整个五月的日期。
